,graph_name,reordering_strategy,system,infrastructure,speedup,MeanDegree,Clustering,graph_type
1081,barabasi-V_3000000-K_10,metis-65536,dgl,cpu,0.9475310728578811,10.0,0.0,barabasi
1082,barabasi-V_3000000-K_10,metis-128,dgl,cpu,0.9364167017830164,10.0,0.0,barabasi
1083,barabasi-V_3000000-K_10,HubSort,dgl,cpu,0.6270230943198305,10.0,0.0,barabasi
1084,barabasi-V_3000000-K_10,bfs,dgl,cpu,0.9392236384431064,10.0,0.0,barabasi
1085,barabasi-V_3000000-K_10,minla,dgl,cpu,0.8805254136718019,10.0,0.0,barabasi
1086,barabasi-V_3000000-K_10,rcm,dgl,cpu,0.6408709943863052,10.0,0.0,barabasi
1087,barabasi-V_3000000-K_10,metis-1024,dgl,cpu,0.9781244510277819,10.0,0.0,barabasi
1088,barabasi-V_3000000-K_50,metis-128,dgl,cuda,0.963705553856098,50.0,0.0,barabasi
1089,barabasi-V_3000000-K_50,slashburn,dgl,cuda,1.0811520708665971,50.0,0.0,barabasi
1090,barabasi-V_3000000-K_50,dfs,dgl,cuda,1.0454331400796535,50.0,0.0,barabasi
1091,barabasi-V_3000000-K_50,metis-8192,dgl,cuda,1.0037982782719603,50.0,0.0,barabasi
1092,barabasi-V_3000000-K_50,HubSort,dgl,cuda,1.0000981127927266,50.0,0.0,barabasi
1093,barabasi-V_3000000-K_50,minla,dgl,cuda,1.0087599992331704,50.0,0.0,barabasi
1094,barabasi-V_3000000-K_50,rcm,dgl,cuda,1.0099059410228994,50.0,0.0,barabasi
1095,barabasi-V_3000000-K_50,ldg,dgl,cuda,1.0050932751834727,50.0,0.0,barabasi
1096,barabasi-V_3000000-K_50,metis-1024,dgl,cuda,1.0097676621041374,50.0,0.0,barabasi
1097,barabasi-V_3000000-K_50,metis-16,dgl,cuda,0.9767375591920721,50.0,0.0,barabasi
1098,barabasi-V_3000000-K_50,metis-65536,dgl,cuda,0.9902008801762993,50.0,0.0,barabasi
1099,barabasi-V_3000000-K_50,HubCluster,dgl,cuda,1.0226804751879455,50.0,0.0,barabasi
1100,barabasi-V_3000000-K_50,gorder,dgl,cuda,1.0242105351758202,50.0,0.0,barabasi
1101,barabasi-V_3000000-K_50,DegSort,dgl,cuda,0.8722957076758953,50.0,0.0,barabasi
1102,barabasi-V_3000000-K_50,bfs,dgl,cuda,0.992933952473116,50.0,0.0,barabasi
1103,barabasi-V_3000000-K_50,rabbit,dgl,cuda,0.9880496001477804,50.0,0.0,barabasi
1104,barabasi-V_3000000-K_50,ldg,pyg,cuda,1.0012066236220554,50.0,0.0,barabasi
1105,barabasi-V_3000000-K_50,gorder,pyg,cuda,1.026528843278328,50.0,0.0,barabasi
1106,barabasi-V_3000000-K_50,metis-1024,pyg,cuda,1.0228683227489268,50.0,0.0,barabasi
1107,barabasi-V_3000000-K_50,bfs,pyg,cuda,1.0345691056327377,50.0,0.0,barabasi
1108,barabasi-V_3000000-K_50,dfs,pyg,cuda,1.075054435659951,50.0,0.0,barabasi
1109,barabasi-V_3000000-K_50,HubCluster,pyg,cuda,1.0649091439592706,50.0,0.0,barabasi
1110,barabasi-V_3000000-K_50,slashburn,pyg,cuda,1.0765924035993424,50.0,0.0,barabasi
1111,barabasi-V_3000000-K_50,rabbit,pyg,cuda,1.0186482005703028,50.0,0.0,barabasi
1112,barabasi-V_3000000-K_50,HubSort,pyg,cuda,1.0566755989286167,50.0,0.0,barabasi
1113,barabasi-V_3000000-K_50,metis-128,pyg,cuda,1.019094819672533,50.0,0.0,barabasi
1114,barabasi-V_3000000-K_50,DegSort,pyg,cuda,1.0450002366889057,50.0,0.0,barabasi
1115,barabasi-V_3000000-K_50,metis-65536,pyg,cuda,1.0205962527543304,50.0,0.0,barabasi
1116,barabasi-V_3000000-K_50,metis-8192,pyg,cuda,1.0179105717107468,50.0,0.0,barabasi
1117,barabasi-V_3000000-K_50,minla,pyg,cuda,1.0157824127728001,50.0,0.0,barabasi
1118,barabasi-V_3000000-K_50,rcm,pyg,cuda,1.0772216161968486,50.0,0.0,barabasi
1119,barabasi-V_3000000-K_50,metis-16,pyg,cuda,1.0140672445295675,50.0,0.0,barabasi
1120,barabasi-V_3000000-K_50,HubSort,pyg,cpu,1.0102833876107558,50.0,0.0,barabasi
1121,barabasi-V_3000000-K_50,rcm,pyg,cpu,1.0087032832304554,50.0,0.0,barabasi
1122,barabasi-V_3000000-K_50,bfs,pyg,cpu,1.0058933505516683,50.0,0.0,barabasi
1123,barabasi-V_3000000-K_50,rabbit,pyg,cpu,1.0002925699100924,50.0,0.0,barabasi
1124,barabasi-V_3000000-K_50,metis-8192,pyg,cpu,0.9935237520278767,50.0,0.0,barabasi
1125,barabasi-V_3000000-K_50,metis-1024,pyg,cpu,1.007359814804944,50.0,0.0,barabasi
1126,barabasi-V_3000000-K_50,metis-65536,pyg,cpu,0.9928967131392651,50.0,0.0,barabasi
1127,barabasi-V_3000000-K_50,slashburn,pyg,cpu,1.0086942188507422,50.0,0.0,barabasi
1128,barabasi-V_3000000-K_50,ldg,pyg,cpu,1.0017262594431002,50.0,0.0,barabasi
1129,barabasi-V_3000000-K_50,dfs,pyg,cpu,1.016623854729034,50.0,0.0,barabasi
1130,barabasi-V_3000000-K_50,minla,pyg,cpu,1.0084248127380204,50.0,0.0,barabasi
1131,barabasi-V_3000000-K_50,HubCluster,pyg,cpu,1.0042934376561545,50.0,0.0,barabasi
1132,barabasi-V_3000000-K_50,DegSort,pyg,cpu,0.999121662904456,50.0,0.0,barabasi
1133,barabasi-V_3000000-K_50,metis-16,pyg,cpu,1.0061725903277512,50.0,0.0,barabasi
1134,barabasi-V_3000000-K_50,metis-128,pyg,cpu,1.007146854985761,50.0,0.0,barabasi
1135,barabasi-V_3000000-K_50,gorder,pyg,cpu,0.9988611309124358,50.0,0.0,barabasi
1136,barabasi-V_3000000-K_50,rabbit,dgl,cpu,0.9735421397011028,50.0,0.0,barabasi
1137,barabasi-V_3000000-K_50,dfs,dgl,cpu,0.4964574794097633,50.0,0.0,barabasi
1138,barabasi-V_3000000-K_50,DegSort,dgl,cpu,0.5169726877630225,50.0,0.0,barabasi
1139,barabasi-V_3000000-K_50,metis-128,dgl,cpu,1.0208569352701282,50.0,0.0,barabasi
1140,barabasi-V_3000000-K_50,gorder,dgl,cpu,0.7822820490347312,50.0,0.0,barabasi
1141,barabasi-V_3000000-K_50,metis-65536,dgl,cpu,0.8672614950444979,50.0,0.0,barabasi
1142,barabasi-V_3000000-K_50,HubCluster,dgl,cpu,0.5238513475905475,50.0,0.0,barabasi
1143,barabasi-V_3000000-K_50,HubSort,dgl,cpu,0.4908335226482119,50.0,0.0,barabasi
1144,barabasi-V_3000000-K_50,metis-1024,dgl,cpu,1.0091850650291834,50.0,0.0,barabasi
1145,barabasi-V_3000000-K_50,ldg,dgl,cpu,0.9931060266340659,50.0,0.0,barabasi
1146,barabasi-V_3000000-K_50,metis-16,dgl,cpu,0.9852608993377626,50.0,0.0,barabasi
1147,barabasi-V_3000000-K_50,metis-8192,dgl,cpu,1.0003134297142593,50.0,0.0,barabasi
1148,barabasi-V_3000000-K_50,minla,dgl,cpu,0.6801858568714776,50.0,0.0,barabasi
1149,barabasi-V_3000000-K_50,rcm,dgl,cpu,0.5090097593572555,50.0,0.0,barabasi
1150,barabasi-V_3000000-K_50,bfs,dgl,cpu,0.7637438437074119,50.0,0.0,barabasi
1151,barabasi-V_3000000-K_50,slashburn,dgl,cpu,0.5234932258188086,50.0,0.0,barabasi
